112,"TripTracker.net ali kako pritegniti pozornost s spletno storitvijo na globalnem trgu, Gregor Rebolj",0,2006-10-25 19:00:00+02,6
1440,Ubuntu 11.10 release party,40,2011-10-14 15:00:00+02,33
293,"Ubuntu, Matic Ahačič (Ubuntu.si)",,2007-02-27 19:00:00+01,1
401,Ulični festival multimedijske umetnosti UTRIP,,2007-09-14 15:00:00+02,17
1348,Ubuntu prevajalski maraton,15,2011-04-02 09:00:00+02,16
1404,Zaključitev sezone 2010/2011,0,2011-06-24 22:00:00+02,17
895,"Žalec, kot ga še niste videli",27,2010-05-27 19:00:00+02,4
391,Zalozba Maska: Kako brati Jaka Racmana,,2007-06-13 20:00:00+02,13
739,Ubuntu release party,22,2009-05-05 19:00:00+02,1
1542,Ubuntu Global Jam 12.04,11,2012-03-03 09:00:00+01,16
402,Ulični festival multimedijske umetnosti UTRIP,,2007-09-15 15:00:00+02,17
397,Ulični festival multimedijske umetnosti UTRIP,,2007-09-13 15:00:00+02,17
7,Venezuela Bolivariana: People and Struggle of the Fourth World,0,2006-03-09 20:00:00+01,4
382,Umanotera in Cosylab: Geopedia - interaktivni spletni atlas Slovenije,25,2007-05-15 11:00:00+02,16
1223,Umetnost in ustvarjalnost kot orodji za spodbujanje refleksivnega pristopa k nanotehnologiji,22,2010-11-26 19:00:00+01,15
171,Unix-slo meeting,,2006-12-02 12:00:00+01,3
29,UnixSlo Meeting 2006,0,2006-03-19 00:00:00+01,11
28,UnixSlo Meeting 2006,0,2006-03-18 12:00:00+01,11
457,UNiXSlo Meeting 2007,,2007-12-08 14:00:00+01,16
42,"Urejanje not in glasbenih dokumentov pod Linuxom, Matevž Jekovec",0,2006-04-04 19:00:00+02,1
871,Usoda ali naključje: UKRIVLJANJE PRIHODNOSTI,21,2010-04-22 19:00:00+02,4
161,Ustvarjalna gmajna! Festival ustvarjalnosti in svobodne kulture 2006,,2006-12-05 15:00:00+01,16
608,Utrinki s KDE-jeve konference Akademy 2008,,2008-10-14 19:00:00+02,1
379,"Uvodna delavnica basha ali kako v linux konzoli, 1. del",,2007-05-07 18:00:00+02,3
1295,Vabilo na državljanski forum - Ali internet postaja najmočnejša sila v Evropski uniji?,34,2010-11-12 17:30:00+01,16
1305,Variabilna Kolidna matrica 3.1,43,2010-11-25 21:00:00+01,15
741,Vaših 10 minut slave (odprti mikrofon),,2009-05-12 19:00:00+02,1
189,Večer inovativnih in podjetnih,,2007-01-11 19:00:00+01,14
1373,"Večer mehanskih ugank, ko padajo rekordi (in predsodki) Šov ob petletnici Foruma rubik.si",26,2011-05-27 17:00:00+02,16
229,Večer za inovativne in podjetne,,2007-04-19 19:00:00+02,14
288,Večer za inovativne in podjetne,,2007-04-05 19:00:00+02,14
225,Večer za inovativne in podjetne,,2007-01-25 19:00:00+01,14
230,Večer za inovativne in podjetne,,2007-05-10 19:00:00+02,14
48,Venezuela Bolivariana: People and Struggle of the Fourth World (2004),0,2006-04-13 20:00:00+02,4
228,"Večer za inovativne in podjetne: Jaka Stele, direktor Microsoft Slovenija",,2007-03-22 17:30:00+01,14
227,Večer za inovativne in podjetne: Luka Verstovšek,,2007-03-08 19:00:00+01,14
615,Večer za inovativne in podjetne: Matjaž Gantar,54,2008-11-13 19:00:00+01,14
226,Večer za inovativne in podjetne: Zoran Jankovič,,2007-02-22 18:00:00+01,14
70,Vizualno iz vizualnega,0,2006-05-17 21:00:00+02,13
803,"Vedno ta želja, video instalacija",,2009-12-07 18:00:00+01,5
1520,Vidim Tresk! / PROJEKCIJE + ARGUMENTACIJE,47,2012-02-15 19:30:00+01,16
1322,Vinopiri: Ledena trgatev,22,2011-01-06 20:00:00+01,4
1233,VIP,56,2010-12-09 18:00:00+01,14
330,VIP #7: Zoran Janković,,2007-02-22 18:00:00+01,14
1435,WebCampLjubljana,160,2011-10-22 09:00:00+02,16
804,"VIP pričenjajo novo sezono večerov: dr. Nina Gunde Cimerman in Branko Huc, Lenis d.o.o.",,2009-11-12 19:00:00+01,14
429,VIP: Rok Uršič - Prodaja visoke tehnologije na globalnem trgu (Instrumentation Technologies),,2007-12-13 18:00:00+01,14
1241,VIP s Tonetom Strnadom,26,2011-01-13 19:00:00+01,14
811,VIP večer: Catbriyur - slovenski porcelan na angleškem dvoru,,2009-12-10 19:00:00+01,14
105,V.I.P. - Večeri za Inovativne in Podjetne,0,2006-10-26 19:00:00+02,14
106,V.I.P. - Večeri za Inovativne in Podjetne: Kristjan Pečanac,,2006-11-09 19:00:00+01,14
108,V.I.P. - Večeri za Inovativne in Podjetne: Luka Kogovšek,,2006-12-07 19:00:00+01,14
977,VIP večer: Podjetništvo z drugega zornega kota – pogovor s skupino Siddharta,,2010-11-11 19:00:00+01,14
136,Vmesni prostori / četrtek,0,2006-11-09 16:00:00+01,16
1797,Poročilo iz dogodkov 29c3 in FOSDEM (ekipa Kiberpipe),0,2013-02-12 19:00:00+01,1
1358,Začetniška delavnica Blender - 4. del,4,2011-04-15 15:00:00+02,3
1259,VIP večer s Petrom Florjančičem,168,2011-03-10 19:00:00+01,14
52,"Zakaj Python?,  Sebastjan Trepča",0,2006-04-25 19:00:00+02,1
1482,VIP večer s Pavlom Vrabcem – Zgodba o medijski hiši,69,2011-12-08 19:00:00+01,14
1802,BioTehna: SNP (single nucleotide polymorphism)  / delavnica Špela Petrič,10,2013-02-21 16:00:00+01,3
541,Facebook in razvoj lastnih aplikacij zanj,37,2008-03-11 19:00:00+01,1
1251,VIP večer z mag. Alešem Liscem,108,2011-02-10 19:00:00+01,14
137,Vmesni prostori / petek,,2006-11-10 16:00:00+01,16
1434,VIP z dr. Ichakom Adizesom,136,2011-10-13 19:00:00+02,14
134,Vmesni prostori / torek,0,2006-11-07 16:00:00+01,16
1268,VIP z Vladimirjem de Franceschim,52,2011-04-14 19:00:00+02,14
1276,VIP z zmagovalcem Start-up tekmovanja,47,2011-05-12 19:00:00+02,14
1804,[odpade] Predavanje ob otvoritvi razstave v Metropolu,0,2013-02-25 17:30:00+01,16
636,Virtualna entiteta,,2008-11-04 17:00:00+01,36
426,Virtualni svet Second Life (Alja Sulčič),26,2007-10-16 19:00:00+02,1
898,Visionectov eMeni - Zgodba o Apple iPadu za poslovna okolja,7,2010-05-11 19:00:00+02,1
135,Vmesni prostori / sreda,0,2006-11-08 16:00:00+01,16
703,Vprašaj s klicajem! - politična komunikacija in moč množice (Domen Savič),6,2009-02-03 19:00:00+01,1
539,Spletne urice: Javascript events,13,2008-03-05 19:00:00+01,6
1580,Kitajski jezik in kitajska kultura,55,2012-05-07 17:00:00+02,31
832,Vprašaj s klicajem! Prvo leto je naokoli (e-demokracija.si),,2010-02-02 19:00:00+01,1
903,Vrenja,,2010-05-18 14:00:00+02,31
900,Vrenja,,2010-05-13 14:00:00+02,31
926,Vrenja,,2010-06-18 14:00:00+02,31
904,Vrenja,,2010-05-26 14:00:00+02,31
831,Vrenja,,2010-02-10 15:00:00+01,31
919,Vrenja,,2010-06-14 14:30:00+02,31
882,Vrenja,,2010-04-15 13:40:00+02,31
492,"Vse o poslovnih angelih (Branko Drobnak, Slobodan Sibinčič, Enej Kuščer)",65,2008-01-10 19:00:00+01,14
714,Watir,13,2009-03-04 19:00:00+01,6
642,WBNR - What Burns Never Returns,,2008-11-06 18:00:00+01,36
866,Žur za primožov RD,,2010-04-10 19:00:00+02,33
443,WiMAX kot NGN Broadband Wireless Access(BWA) (Gregor Boh),18,2007-11-06 19:00:00+01,1
805,WebCampLjubljana,,2009-11-28 09:00:00+01,16
1357,Začetniška delavnica Blender - 3. del,4,2011-04-12 15:00:00+02,3
570,"Web Typography (Richard Rutter - Clearleft, UK)",38,2008-05-14 19:00:00+02,6
1300,"wetPONG, Hackteria in NanoŠmano",0,2010-11-24 17:00:00+01,15
656,Wi-Fi točka na sončne celice,,2008-11-18 19:00:00+01,1
759,Wii Spray (FRI+ALUO),,2009-04-21 18:00:00+02,16
758,Wii Spray (FRI+ALUO),,2009-04-20 18:00:00+02,16
1444,Windows Azure 101: Spletne aplikacije za oblak,20,2011-10-25 19:00:00+02,1
973,Windows Azure Platform,,2010-10-28 17:30:00+02,16
653,"Without A Traceroute: Traveling the world investigating free software, hacktivism and tech culture",,2008-11-10 20:30:00+01,36
113,"WJ-s, spletni performans v realnem prostoru in otvoritev Kiberpipe",0,2006-09-29 21:00:00+02,13
479,WLAN-Lj: Pogled nad mesto,,2007-12-06 20:00:00+01,16
1381,Wordpress delavnica - 1.del,4,2011-05-18 15:00:00+02,3
695,ŽVPL - 3.0,20,2009-01-21 19:00:00+01,6
1382,Wordpress delavnica - 2.del,4,2011-05-19 15:00:00+02,3
943,#wwwh #152: IT 2.0 - Poslovno informacijske rešitve s socialnim pridihom,,2010-09-29 19:00:00+02,6
1237,#wwwh #163: - odpade,0,2011-01-05 19:00:00+01,6
1279,#wwwh #184:,0,2011-06-01 19:00:00+02,6
1249,#wwwh - odpade,0,2011-02-09 19:00:00+01,6
639,Xinf,,2008-11-05 16:00:00+01,36
11,"XML Delavnica, Tomaž Kaštrun",0,2006-03-23 17:00:00+01,3
737,XtreemOS,8,2009-04-14 19:00:00+02,1
503,Seam 2.0,25,2008-02-27 19:00:00+01,6
1379,Začetniška delavnica Blender - 3. del,6,2011-05-12 18:00:00+02,3
833,Zabava ob izidu KDE SC 4.4,,2010-02-09 18:00:00+01,1
887,Začasni mrk,,2010-04-26 10:00:00+02,17
430,Začetna Linux delavnica (SOU),,2007-10-04 17:00:00+02,3
1352, Začetniška delavnica Blender - 1. del,6,2011-04-05 15:00:00+02,3
1377,Začetniška delavnica Blender - 1. del,6,2011-05-05 18:00:00+02,3
1364,Začetniška delavnica Blender - 1. del Luna TBWA,4,2011-04-11 15:00:00+02,3
1378,Začetniška delavnica Blender - 2. del,6,2011-05-06 18:00:00+02,3
1356,Začetniška delavnica Blender - 2. del,4,2011-04-08 15:00:00+02,3
1380,Začetniška delavnica Blender - 4. del,6,2011-05-13 18:00:00+02,3
1367,Začetniška delavnica Blender - 4. del Luna TBWA,4,2011-04-21 15:00:00+02,3
755,Zadnji VIP večer z dr. Teo Petrin,7,2009-05-14 20:00:00+02,14
692,"Zakaj bi vse počeli sami, če pa imamo Google Data APIje?",10,2009-01-14 19:00:00+01,6
1512,7. srečanje Drupal Slovenija,16,2012-02-02 19:00:00+01,16
19,"Zakaj sem namesto PHP uporabil Ruby on Rails,  Marko Mrdjenovič",0,2006-03-15 19:00:00+01,6
1281,Zaključek 5. sezone Spletnih uric ali #wwwh #177 ⅓,63,2011-06-15 18:00:00+02,6
500,Virtualizacija v teoriji in praksi,27,2008-02-06 19:00:00+01,6
1394,Zanimivosti s konference uporabnikov tehnologij JBoss,28,2011-05-24 19:00:00+02,37
767,Zapiramo vrata,,2009-06-24 22:00:00+02,17
372,Zavarujte svoje wireless omrežje! (Rok Papež),16,2007-05-15 19:00:00+02,1
34,ZavodK6/4 sestanek,0,2006-03-08 16:00:00+01,11
467,"Zemanta: Ljubljana, London, Svet! (Andraž Tori, Boštjan Špetič)",61,2007-12-19 19:00:00+01,6
1562,Zemantin pogovor z Orenom Michelsom,40,2012-04-03 17:00:00+02,16
1309,Zgodlocator zII/Edition+7k:nova oblika življenja+Transducers+Nomadske rastline+Growth Assembly ,0,2010-11-23 19:00:00+01,15
89,Zgodovina raggaeja,0,2006-06-02 19:00:00+02,11
1463,#187: Merjenje učinkovitosti aktivnosti na Facebooku,43,2011-11-30 19:00:00+01,6
1814,#223 Hitro prototipiranje s Patternslib,14,2013-02-27 19:15:00+01,6
1480,#189: Responsive Web Applications,30,2011-12-14 19:00:00+01,6
1499,#191: Kronokraktor - Kam gre čas?,25,2012-01-11 19:00:00+01,6
1504,"#192: Bloganje, klobuki in sprednja stran interneta",32,2012-01-18 19:00:00+01,6
512,Linux in domači video posnetki (Video ekipa Kiberpipe),16,2008-02-26 19:00:00+01,1
1587,Avdicija Collapsys pictures,5,2012-05-24 18:00:00+02,16
1591,Hvala za nevrone #1: Lilia Gurova,35,2012-05-24 18:00:00+02,8
1466,Ko naraven človek ni več dovolj - razvijajoče se tehnologije (droge),22,2011-12-01 18:00:00+01,16
1807,#222: Mozilla Persona,17,2013-02-20 19:15:00+01,1
1581,Kitajski jezik in kitajska kultura,0,2012-05-14 17:00:00+02,31
502,"ogled predavanja ""The State of Ajax"" Douglasa Crockforda",,2008-02-20 19:00:00+01,6
1544,Maven in 4 koraki do boljše kode,45,2012-03-06 19:00:00+01,1
1579,VIP večer z Jožetom Mermalom – Pripoved o mestu v malem,50,2012-05-10 19:00:00+02,14
1498,"#Virant in #trenirke – splet, mediji in psevdodogodki",23,2012-01-24 19:00:00+01,1
1582,Umetnost vsebine: Slabi oglasi na Facebook omrežju,10,2012-05-08 19:00:00+02,1
1826,"GCC, zbirka GNU prevajalnikov",33,2013-03-05 18:00:00+01,1
511,Odprta koda v Mac OS X okolju,20,2008-02-19 19:00:00+01,1
1473,YTxLjubljana 2011 ODPADE,0,2011-11-24 20:00:00+01,16
1446,#185: For a Future-Friendly Web (TBC),42,2011-11-16 19:00:00+01,6
1462,#186: Oblikovanje vsebine za transmedijo,38,2011-11-23 19:00:00+01,6
1557,#199: Infografika ftw! w/ Leon van Bakel,32,2012-03-28 19:00:00+02,6
510,Tiskanje iz informacijskega sistema z uporabo odprto-kodne rešitve - ConTeXt ,12,2008-02-12 19:00:00+01,1
1529,SuperCollider delavnica,3,2012-03-01 17:00:00+01,3
1524,#195: Medijski portal iz uredniškega in tehnološkega vidika,53,2012-02-22 19:00:00+01,6
1858,GWT – Razvoj spletnih in mobilnih aplikacij v Java okolju,22,2013-03-26 19:00:00+01,1
1592,#204: Silicijeva dolina od blizu,36,2012-05-23 19:00:00+02,6
1554,#198: TransAtlantic w/ Marin Medak,32,2012-03-21 19:00:00+01,6
1551,#197: Future layouts,53,2012-03-14 19:00:00+01,6
1919,Festival migrantskega filma,0,2013-06-16 18:00:00+02,52
1526,Delavnica STIKS,0,2012-02-22 16:00:00+01,31
1527,Deseta obletnica slovenske Wikipedije,21,2012-02-24 19:00:00+01,16
1896,Aplikacijski Strežnik JBoss ima novo ime (Tomaž Cerar),32,2013-04-23 19:00:00+02,1
1559,Document Freedom Day 2012,12,2012-04-03 18:00:00+02,16
1437,Dogodek ob podelitvi nagrad natečaja M:Windows Phone 7,42,2011-10-27 19:00:00+02,16
1513,"ACTA in SOPA: Trgovinski sporazumi , ki grozijo svobodi spleta?",72,2012-02-07 19:00:00+01,1
1548,Django Meet Ljubljana,32,2012-03-13 19:00:00+01,1
1547,Formule uspeha za PR podjetja,73,2012-03-08 19:00:00+01,14
1712,Ko preiskovalec prosi za podatke o spletnih uporabnikih! (Edvard Šilc),0,2012-12-04 19:00:00+01,1
1464,Kako varno je spletno nakupovanje?,32,2011-11-29 19:00:00+01,1
1525,Firefoxovih prvih 10,26,2012-02-21 19:00:00+01,1
1786,[odpade]Tečaj Joomla,0,2013-02-14 17:00:00+01,16
509,ConTeXt - LaTeX v novi preobleki,15,2008-02-05 19:00:00+01,1
1507,KDE 4.8,20,2012-01-31 19:00:00+01,17
1458,MoMoSlo: S04E01: HTML5 vs. apps,126,2011-11-14 19:00:00+01,40
1487,MoMoSlo S04E02: AppCircus ,69,2011-12-12 19:00:00+01,40
1531,Najem kinodvorane,0,2012-03-07 20:00:00+01,16
1483,No-LAN party,42,2011-12-23 19:00:00+01,7
1572,Let’s Play! ,16,2012-04-24 19:00:00+02,1
1497,Povežite vašo mobilno aplikacijo z Googlovim AppEngine-om v 5 minutah – LeanEngine,32,2012-01-17 19:00:00+01,1
1461,Pot od brezveznih študentov do hude Imagine Cup skupine 2ndSight,12,2011-11-22 19:00:00+01,1
1595,#205: Dobro oblikovanje je za dobre naročnike,74,2012-05-30 19:00:00+02,6
1477,Super fast Java development with JBossAS7,58,2011-12-13 19:00:00+01,1
486,Spletne urice: Pomembna vloga frontenda (2.del),12,2008-01-30 19:00:00+01,6
1556,Projekt CapeDwarf: Kako poženemo Google App Engine aplikacijo na JBossAS7,16,2012-03-27 19:00:00+02,1
1505,S04E03 - Mobile Gaming,87,2012-01-30 19:00:00+01,40
1528,SuperCollider 3.6 & Qt: nov IDE za programski jezik za sintezo zvoka,8,2012-02-28 19:00:00+01,1
1778,#219: Redis - Tit Petrič,0,2013-01-30 19:15:00+01,6
1868,Kiberknjižnica,0,2013-04-03 17:00:00+02,8
1910,Festival migrantskega filma - obfestivalska video in filmska produkcija za mlade,6,2013-06-08 14:00:00+02,52
1474,Ta veseli dan kulture 2011,14,2011-12-03 10:00:00+01,16
1510,Tečaj osnov Joomla CMS - 2. del,6,2012-02-03 16:00:00+01,16
1523,Tečaj osnov Joomla CMS - 2. del,0,2012-02-24 16:00:00+01,16
1448,Tečaj osnov Joomla CMS - 2. del,6,2011-10-24 16:00:00+02,16
1911,Projekcija filmov Iana Soroke ,15,2013-05-30 21:00:00+02,52
1803,Biotehna delavnica (podvojeno),10,2013-02-22 16:00:00+01,3
1869,Kiberknjižnica,0,2013-04-10 17:00:00+02,8
1491,VIP večer s Francijem Zavrlom – Bistvo marketinga je zgodba,137,2012-01-12 19:00:00+01,14
1515,VIP večer z Ireno Fonda – Ko ljubezen do morja in rib postane uspešna podjetniška zgodba,66,2012-02-09 19:00:00+01,14
1457,VIP večer z Milošem Čiričem - Zakaj je treba hoditi na kavo?,162,2011-11-10 19:00:00+01,14
1476,Visokoresolucijska planetarna astrofotografija,26,2011-12-06 19:00:00+01,1
1467,"WDS brez WDS, IPv6 v Windows Server 2008 R2",9,2011-11-24 18:00:00+01,16
1594,Krvavo rdeče nebo: človeštvo v dobi geoinženiringa ,15,2012-05-29 19:00:00+02,1
1817,"FESTIVAL TRESK #4, Spremljevalni program v Kiberpipi",0,2013-03-15 20:30:00+01,16
1841,Rezidenca Peter Bubestinger,0,2013-03-12 16:30:00+01,20
1586,Django Meet Ljubljana,30,2012-05-22 19:00:00+02,1
1583,Responsive Design & Development,88,2012-05-16 19:00:00+02,6
481,Javascript objekti,25,2008-01-23 19:00:00+01,6
1938,Pogovor o bodočnosti multimedijskega centra,29,2013-06-14 19:00:00+02,29
1596,SMEROKAZ Gost: Miha Rejc - urednik družbenih omrežij 24ur,23,2012-06-04 19:00:00+02,49
1754,Hvala za nevrone #9: Razuma in iger,0,2013-01-31 19:00:00+01,41
1599,wwwh #208 in zaključek sezone 2011/2012 \o/ ,0,2012-06-20 19:00:00+02,6
1811,najem: Socialni inkubator,0,2013-03-12 08:00:00+01,16
1598,13.6. - Seedcamp,0,2012-06-13 19:00:00+02,6
1839,Free Software and Open Formats: independence for artists and virtual immortality,14,2013-03-12 19:00:00+01,1
1570,Odprto kodni sistemi za varnostne kopije,23,2012-04-17 19:00:00+02,1
1577,#202: Mobilno nakupovanje in iQpon aplikacija,30,2012-04-25 19:00:00+02,6
1600,27.6. Radio Center - online & mobile+zaklučna žurka,0,2012-06-27 19:00:00+02,6
1914,sestanek Kiberkino - izdelava komunikacijskega načrta,5,2013-06-03 17:30:00+02,52
1593,Detour (1945),12,2012-05-31 20:00:00+02,4
1569,#201 DoBox - orodje za projektno vodenje,26,2012-04-18 19:00:00+02,6
1533,/ETC: SOLAR delavnica (1.del),8,2012-03-06 10:00:00+01,8
1521,GitHub Git Training ,22,2012-03-22 09:00:00+01,3
1567,Ogled računalniškega muzeja,25,2012-04-19 10:00:00+02,7
488,24C3 - Chaos Communication Congress / Volldampf voraus,12,2008-01-22 19:00:00+01,1
1871,Kiberknjižnica,0,2013-04-24 17:00:00+02,8
1813,najem: delavnica STIKS,0,2013-03-06 17:00:00+01,16
1605,Patriot,0,2012-06-14 20:00:00+02,4
1590,Smerokaz - gost: Marko Potrč - voditelj,23,2012-05-21 19:00:00+02,49
1564,Večer z Mojco Lukančič,96,2012-04-12 19:00:00+02,14
1561,Osmo srečanje skupnosti Drupal Slovenia,14,2012-04-05 19:00:00+02,16
1543,#196: Technology Stacks at Astina & Swiss IT Scene,32,2012-03-07 19:00:00+01,6
1588,Java Web Applications with Tapestry 5,25,2012-06-07 19:00:00+02,37
1614,Kreativna koda: SuperCollider meetup,0,2012-08-01 18:00:00+02,8
1602,Postani E-starš (I.del),10,2012-06-22 17:00:00+02,45
1812,Cafebabe: Kako smo v Beenius realizirali dobro idejo,29,2013-02-26 19:00:00+01,1
1764,Kvalitetno iskanje na vaši spletni strani s SOLR-jem (Jernej Virag),0,2013-01-29 19:00:00+01,1
1842,Rezidenca Peter Bubestinger,0,2013-03-13 16:30:00+01,20
1649,Coursera Python meetup,25,2012-10-15 18:00:00+02,8
1828,Anna Pavlova lives in Berlin (Theo Solnik),20,2013-03-08 19:00:00+01,52
1606,No-LAN party,26,2012-06-20 19:00:00+02,1
485,Meta programiranje v Ruby-ju,15,2008-01-16 19:00:00+01,6
1673,Kako začeti spletno agencijo (primeri iz prakse) - 3 Leta kasneje in ...,40,2012-10-10 19:00:00+02,6
1240,Wikidesetka,15,2011-01-18 19:00:00+01,1
1597,#206 NUK,16,2012-06-06 19:00:00+02,1
1681,[odpade] Spletne urice,0,2013-01-09 19:00:00+01,6
1624,Hackteria: Ameriška turneja,0,2012-09-04 19:00:00+02,8
1644,Uvod v SuperCollider,0,2012-10-05 16:00:00+02,51
1765,#217: Backbone.js - Ivan Tatić,31,2013-01-16 19:00:00+01,6
1796,NixOS install fest,4,2013-02-16 14:00:00+01,41
1872,[odpade] HZN 13,0,2013-05-30 19:00:00+02,16
1843,"Sara Kern:""Maks"" in Polona Sepe: ""Pisma iz Egipta""",36,2013-03-21 20:00:00+01,52
1918,Festival migrantskega filma,0,2013-06-15 20:00:00+02,52
1601,MoMoSlo Final S04E06,45,2012-06-18 19:00:00+02,40
1627,OpenBlend tiskovna konferenca,0,2012-09-13 11:00:00+02,37
1791,"delovno srečanje balkanskih feminističnih in lgbt organizacij, festivalov in medijev",0,2013-03-05 13:00:00+01,16
1392,Cikel elektronika: Akumulatorji - jih res poznamo?,26,2011-06-07 19:00:00+02,44
1603,Postani E-starš (II.del),8,2012-06-23 10:00:00+02,45
1789,[odpade] Gejming s conn.si,0,2013-02-24 15:00:00+01,24
1844,[odpade] Zvočni vrt Sonoretum,0,2013-04-09 18:30:00+02,41
1641,Slovenian Coder,0,2012-10-10 16:30:00+02,8
1635,Django Meet,30,2012-10-02 19:00:00+02,1
1376,#174: Oust.me ,26,2011-05-04 19:00:00+02,6
1608,Hvala za nevrone #6: Vozlišča pristopov,0,2012-10-25 19:00:00+02,8
1613,Hvala za nevrone #3: V složni skupini je moč: kreativno reševanje problemov,0,2012-07-26 19:00:00+02,17
1604,Hvala za nevrone #2: (Ni)Sem odgovoren,29,2012-06-28 19:00:00+02,8
1631,Drupal meetup,0,2013-04-04 19:00:00+02,16
1612,Open data hack day julij 2012,0,2012-07-14 09:00:00+02,17
1430,#179: Javascript à la carte: O razvoju in distribuciji Javascript kode,25,2011-09-21 19:00:00+02,6
1615,SuperCollider Ljubljana,8,2012-08-08 18:00:00+02,8
1609,ICMC2012: Unconference & demo sessions,0,2012-09-11 11:00:00+02,8
1610,ICMC2012: Unconference & demo sessions,0,2012-09-12 11:00:00+02,8
1611,ICMC2012: Unconference & demo sessions,0,2012-09-13 11:00:00+02,8
1845,Posvet URBANE AKUPUNKTURE: kratke predstavitve/lightning talks,0,2013-04-18 20:30:00+02,16
1652,Pravna pisarna FSFE,4,2012-10-10 09:00:00+02,8
1920,Festival migrantskega filma,0,2013-06-16 18:00:00+02,52
1621,SuperCollider Lab,0,2012-09-10 16:00:00+02,8
1616,SuperCollider Ljubljana,0,2012-08-15 18:00:00+02,8
1619,SuperCollider Ljubljana,0,2012-08-29 18:00:00+02,8
1632,Drupal meetup,0,2013-06-09 19:00:00+02,16
1630,[odpade] Drupal meetup,0,2013-02-07 19:00:00+01,16
1618,SuperCollider Ljubljana,0,2012-08-22 18:00:00+02,8
1617,Kognitivni sprehod: Razkriti nevroni (Razstava Bodies Revealed),0,2012-09-02 19:00:00+02,16
1620,Unleash & Collide: SuperCollider IDE preview party,31,2012-09-14 19:00:00+02,8
1622,Hvala za nevrone #4: Globalna znanost,0,2012-08-23 19:00:00+02,16
1653,Pravna pisarna FSFE,4,2012-10-17 09:00:00+02,8
493,"Pipin odprti termin: EXE format, DLL injection in API hooking",20,2008-01-15 19:00:00+01,1
1658,Kreativna šola: Adobe Illustrator,0,2012-12-06 09:00:00+01,41
1790,"Novinarska konferenca o balkanskih feminističnih in lgbt organizacijah, festivalih in medijih",0,2013-03-06 11:00:00+01,16
1639,Miha Hribar: Oblikovanje programskih vmesnikov,0,2012-10-24 19:00:00+02,6
1694,Ljubljana Python Meetup October 2012,30,2012-10-24 19:00:00+02,16
1816,"FESTIVAL TRESK #4, Spremljevalni program v Kiberpipi",0,2013-03-15 19:00:00+01,16
1678,"Spletne urice #214: Typesafe stack - Scala, Akka in Play",0,2012-12-05 19:00:00+01,6
1870,[odpade] Kiberknjižnica,0,2013-04-17 17:00:00+02,8
1898,"Kako želimo, da Kiberpipa izgleda v prihodnje?",0,2013-04-24 16:00:00+02,29
1623,Komentar Starcraft2.si Open #5 v živo iz Kiberpipe,0,2012-08-24 19:00:00+02,16
1633,Interactivos? - Bliskovite predstavitve,40,2012-09-11 20:00:00+02,8
1628,Drupal meetup #10,0,2012-10-04 19:00:00+02,16
1626,SuperCollider Ljubljana,0,2012-09-05 18:00:00+02,8
1629,[ODPADE] Drupal meetup,0,2012-12-06 19:00:00+01,16
480,Mene ima pa Google rad!,90,2008-01-09 19:00:00+01,6
1894,Kreativna šola,0,2013-04-18 08:30:00+02,16
1659,Kreativna šola: Adobe Illustrator,0,2012-12-07 09:00:00+01,16
1607,Hvala za nevrone #5: Problem telesa ali duha?,0,2012-09-27 19:00:00+02,8
1636,Klubski Maraton tiskovna konferenca,0,2012-09-20 19:00:00+02,8
1625,Dan prostega programja (Software Freedom Day),15,2012-09-15 14:00:00+02,8
1648,[odpade] SuperCollider Ljubljana,0,2013-02-14 18:00:00+01,51
1792,Sestanek ekipe Kiberpipa,0,2013-02-05 17:00:00+01,17
1637,Spletne urice: otvoritev 8. sezone,0,2012-10-03 19:00:00+02,6
1640,Jasna Suhadolc: Digitalni PR,25,2012-10-18 19:00:00+02,49
1643,SuperCollider Ljubljana,0,2012-10-11 18:00:00+02,51
1651,Pravna pisarna FSFE,0,2012-10-03 09:00:00+02,8
1654,Kreativna šola: projektna asistenca,0,2012-10-25 09:00:00+02,16
1646,SuperCollider Ljubljana,0,2012-11-08 18:00:00+01,51
1655,Kreativna šola: Adobe InDesign,0,2012-11-08 09:00:00+01,16
1656,Kreativna šola: Adobe InDesign,4,2012-11-09 09:00:00+01,16
1657,Kreativna šola: projektna asistenca,0,2012-11-22 09:00:00+01,16
1453,Izdelava video igralnega avtomata / video arcade machine in mini turnir,13,2011-11-08 19:00:00+01,1
487,Analiza svetovnega socialnega omrežja: Omrežje pogovorov MSN Messenger,27,2008-01-08 19:00:00+01,1
1783,#220: WebGL - Anže Pečar,18,2013-02-06 19:00:00+01,6
1921,Festival migrantskega filma,0,2013-06-17 18:00:00+02,52
1935,Novinarska konferenca Kiberkina in Parade ponosa,8,2013-06-06 11:00:00+02,52
1782,NixOS – popolnoma funkcijski upravljalec sistemske konfiguracije (Rok Garbas),18,2013-02-05 19:00:00+01,1
1459,Scala + Akka.io = Googlovo poletje kodiranja iz prve roke ,28,2011-11-15 19:00:00+01,1
1846,Srečanje po izidu KDE Software Compilation 4.10,0,2013-03-19 19:00:00+01,1
1693,Delavnica prostih podatkov,0,2012-10-20 09:00:00+02,3
1848,"Jasna Hribernik - film ""Franja""",8,2013-03-28 20:00:00+01,17
1925,Festival migrantskega filma,0,2013-06-21 21:00:00+02,52
